"Data Source","World Development Indicators",

"Last Updated Date","2019-03-21",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Europe & Central Asia","ECS","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","204035520072.201","230863969014.693","276987443006.128","371400235574.351","479954962944.094","522835753609.37","568955043443.056","655852388901.162","796800363739.09","993122670590.285","1146219950037.07","1072203977411.89","1030479637249.64","1008124121455.14","1032420312110.5","1076695446372.03","1316465415809.98","1584077795961.56","1765998869445.77","1873368832874.74","2240789810209.3","2255459045020.71","2652072700356.57","2358862548514.85","2552723596074.53","3084886946050.94","3177319696440.07","3190380771301.96","3292300549704.58","3307625923615.24","3452288177613.74","3492266341567.73","3728054203710.34","4453830834574.31","5394890262460.05","5955006551391.69","6784190292085.36","7992946877059.35","9017488205811.11","7124937259027.68","7975770764404.92","9387127110602.32","9191222696890.21","9588483975018.51","9809441693578.96","8609388761317.2","8583979921969.22","9415505838957.47","",
"Europe & Central Asia","ECS","Gross national expenditure (% of GDP)","NE.DAB.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia","ECS","Gross national expenditure (constant LCU)","NE.DAB.TOTL.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia","ECS","Gross national expenditure (constant 2010 US$)","NE.DAB.TOTL.KD","","","","","","","","","","","8733372955053.49","9035824697722.9","9449258371096.25","10022317511867.5","10175973955451.5","10075143187617.2","10562523994353.5","10773064988993.2","11055019373585.9","11534319340051.6","11760824007782.8","11628659002741.7","11732675007445.3","11880774566522.8","12105366754799","12407986419236.5","12913880579018.7","13373103499054.1","13968448538566.3","14480278841348.6","14955148768576.2","14949046072200.3","14727696593134.9","14381206482938.4","14497407446324.2","14778207355198","15004898079578.3","15416354922718.7","15871041943702.2","16344597406832.7","17017197490021.5","17335902556665.5","17603254555018.9","18039528870397.4","18624164240879.3","19204656046423.9","20004381116372.3","20858260663665","21107702910005","20042044262339.4","20558568766875.7","21004451942215.4","20906226226451.4","21059320925215.2","21421038305324.8","21713157924476.9","22166398430871.6","22733506927172","",
"Europe & Central Asia","ECS","Gross national expenditure (current LCU)","NE.DAB.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia","ECS","Gross national expenditure (current US$)","NE.DAB.TOTL.CD","","","","","","","","","","","1037494433188.44","1171171990957.43","1400390924300.2","1791534750132.2","2048007973124.64","2370155746333.51","2481004610510.31","2789337775966.73","3377732849636.57","4159565171416.82","4766670956164.75","4191460399678.84","4030361512581.95","3886950314360.76","3716009672815","3833621477427.94","5214293130719.7","6490473578196.27","7253215737503.07","7357090544775.88","9005690341198.31","9238990187917.17","9833869042649.32","8968286545014.23","9371838884695.04","10688691685192.2","10889024744171.5","10322258256129.1","10604410418272.7","10506909582901.2","9906130469972.22","9960898011699.04","10847419519700.3","13262076260977.2","15426826202630.3","16473544306228.5","17853339939376.7","20873931579044.5","22979865844391.1","20120431985582.6","20558568766875.7","22709224654770.8","21723312025381","22639000239762.7","22886329003556.8","19592716022850.6","19552788345999.5","20641088537399.9","",
"Europe & Central Asia","ECS","Gross national expenditure deflator (base year varies by country)","NE.DAB.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia","ECS","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia","ECS","Final consumption expenditure (constant LCU)","NE.CON.TOTL.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia","ECS","Final consumption expenditure (annual % growth)","NE.CON.TOTL.KD.ZG","","","","","","","","","","","","4.67211721895148","5.0183138730241","5.01355482231406","2.1564740695234","2.49788159480144","3.90340722662353","2.62229468156067","3.40229615464472","3.63823715921698","2.13008255220957","1.14705436517444","1.06674966947247","1.45291689106217","1.49333780460252","2.43424991832923","3.5215065236216","3.38082001058162","3.31163865205623","2.70014882208611","2.91140998287696","1.15352127093244","1.50877708639766","0.283654994317018","1.28585373440795","1.46372369031728","2.10675622951608","2.35286820526703","2.66891871598907","2.82698374795962","3.2281340117249","2.30322377175021","2.19556622913164","2.29049034142651","2.87240287115461","2.78623898364287","2.92405520070264","3.2230118790044","1.63889545278204","-0.753134405159429","1.38274364920932","0.913630096027561","0.582505972266986","0.914189954643206","1.25941172986492","1.11953164665948","1.82641288809337","2.07590399390473","",
"Europe & Central Asia","ECS","Final consumption expenditure (constant 2010 US$)","NE.CON.TOTL.KD","","","","","","","","","","","6134022559111.88","6420611283310.52","6742817710073.84","7080872572537.09","7233569753459.85","7414255760978.65","7703664356153.04","7905677136849.72","8174651686075.39","8472064901354.74","8652526877630.37","8751776064878.12","8845135607123.18","8973648076396.43","9107654955573.24","9329358038890.99","9657891990842.55","9984407935869.32","10315055448252.5","10593577296436.1","10901999763388.3","11027756649616","11194140915089.1","11225893654865.6","11370242227647.4","11536671156779.9","11779720695054.1","12056881997957.3","12378670378165.5","12728613377969.8","13139510075645","13442142395198.7","13737273534099.5","14051924457573.4","14455552339145.2","14858318573719.4","15292784010711.2","15785672256006.9","16044382920801.7","15923547152929.6","16143728989915.6","16291222956588.6","16386120303266","16535920569034.2","16744175892321.8","16931632240408.7","17240873753812.1","17598777740651.5","",
"Europe & Central Asia","ECS","Final consumption expenditure (current LCU)","NE.CON.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia","ECS","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","743012890450.223","849349128843.891","1021813733989.14","1291565762379.66","1479035350066.42","1781602564290.28","1843811423371.8","2090519618531.74","2551748924783.87","3121411608157.45","3581580758922.68","3232627120616.68","3118357145229.71","3021125421961.59","2878553658215.01","2970036309492.12","4029381113991.16","5009775834025.24","5518684130989.77","5520710142626.83","6789148501824.28","7008197767877.3","7546618717628.27","7027145761854.64","7323733926579.88","8304712229910.3","8512852967234.29","8076434632091.94","8248267200585.87","8175167350593.28","7649007587138.57","7741177793137.92","8503341797697.03","10401429241145.4","12056112412740.2","12820539025474.1","13716497694381.2","15844843858255.9","17486746767966","15986768539761","16143728989915.6","17615555240094.8","17033878267040.3","17823454374461.4","17960701255191","15365337346035.8","15294772305467.7","16036014382003.4","",
"Europe & Central Asia","ECS","Households and NPISHs final consumption expenditure (% of GDP)","NE.CON.PRVT.ZS","","","","","","","","","","","57.8334885204061","58.0381939655292","58.0371987869034","57.6817381222815","58.1572576336013","59.1363625690889","58.8515896022666","58.8069642325896","58.1686419068171","58.2456191136117","58.8326892941554","59.1929659510072","59.2253449303979","59.2665339423578","58.8998160764702","58.6465851300588","58.3169508576765","58.9849865508639","58.2852148582437","57.2196544762089","57.2181007764219","57.2420440291521","57.0557093883546","57.9877482812324","58.3075348718572","57.6074436328287","57.7828560770523","57.875729646938","57.9862553838862","57.891357517751","57.1493021837416","57.2554179416325","57.1805733236102","57.2086176434786","56.928236191553","56.7935310480702","56.0826267540781","55.5266268203737","55.7582097989746","57.077411043914","56.6458288620336","56.3518106274357","56.64119862068","56.6653882291065","56.2805348454633","55.8767246257785","55.9039047161578","55.690911399048","",
"Europe & Central Asia","ECS","Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)","NE.CON.PRVT.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8249331806371.58","8267900975982.37","8362719216042.38","8355018762440.27","8440891299381.13","8557009173688.02","8730772665342.12","8994219896072.48","9234666845446.09","9480781986110.67","9826902652235.41","10079896910169.5","10341188119473.8","10634609250853.5","11059324252834.4","11486828373828.4","11944553851600.1","12483211910513.6","12778870628041.5","12488781934805.8","12748814517501","13063220167780","13236182777597.1","13451059704745.6","13629606167424.5","13633986446302","13841080493073.8","14212744597744.6","",
"Europe & Central Asia","ECS","Households and NPISHs Final consumption expenditure, PPP (current international $)","NE.CON.PRVT.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4852538204731.49","5044160394617.28","5291814507941.92","5446096543499.49","5614656462004.98","5747757809243.18","6011789620062.59","6293879131353.76","6590519386977.57","6880659199721.16","7399810692734.35","7796855724575.26","8121817020424.93","8424309303405.4","8963345433699.87","9449193367760.75","10152941717432.1","10834718366357.7","11602680591532.6","11483143769104.6","12042619734678.8","13063220167780","13453525163318.9","13700575711817.3","14056296745296.7","14142237806680.8","14579854118908.4","15157091033460.5","",
"Europe & Central Asia","ECS","PPG, bilateral concessional (TDS, current US$)","DT.TDS.BLTC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia","ECS","PPG, bilateral (TDS, current US$)","DT.TDS.BLAT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia","ECS","Net ODA received (% of central government expense)","DT.ODA.ODAT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia","ECS","Net ODA received per capita (current US$)","DT.ODA.ODAT.PC.ZS","0.34690334118019","0.554911108351758","0.603260612850142","0.566788936898799","0.402786834476133","0.393753826010882","0.451270779974336","0.325498789631945","0.257545874119434","0.274470977911951","0.230205866840693","0.31044606050532","0.412914713805526","0.310702413804254","0.217552464172952","0.196629211799215","0.343073051406336","0.306376531771008","0.290042501956794","0.814964443514252","1.37260245644904","1.04289798906646","0.919570719844863","0.550570668507742","0.399480435173027","0.359470904883312","0.549349719236008","0.629813227331074","0.516815223572847","0.364715041929951","1.73569751487228","2.768518250166","2.91211717503637","4.49169865464552","3.55613433172222","3.93771091043008","3.96731681735907","3.30116164161194","3.62508516714711","5.71047549660852","5.34378773661522","5.28736376555074","7.40318206211001","5.35347163639792","5.61699683177637","5.7338949121374","7.17781294100022","6.81358193502744","8.44512323870512","9.32286169483495","8.37615493229531","12.0263537001474","11.1742079375583","10.0101520840377","11.4937036937465","9.4093378497247","10.5939288532858","10.584211067776","",
"Europe & Central Asia","ECS","Net ODA received (% of imports of goods, services and primary income)","DT.ODA.ODAT.MP.ZS","","","","","","","","","","","","","","","","0.0260407427203445","0.0412315608046206","0.0329461710656635","0.0267460694030023","0.0574520793363278","0.0795716111728807","0.0636175166785412","0.0586932757426446","0.037693829421021","0.0271516980751677","0.0237080537883196","0.0308755739539662","0.0293209525796997","0.0213064272382301","0.0138461146790798","0.0537536200798344","0.0840856859269075","0.0832259715483014","0.141439649197661","0.106470978205157","0.0971030533658816","0.0942440251943903","0.0782143108388511","0.0820561813031124","0.126631477358359","0.111055012944323","0.110760892372702","0.149008517522608","0.0902034797735273","0.0771618193721363","0.0692143179771032","0.0737256811269647","0.0571295960205505","0.0644132114230223","0.0951809449508034","0.078187770683633","0.0963336560508706","0.094063192417208","0.0818095710702062","0.0926131250748006","0.0872324974006827","0.0988891716708937","0.0912770192622248","",
"Europe & Central Asia","ECS","Net official development assistance received (constant 2015 US$)","DT.ODA.ODAT.KD","1770870000","2780070000","2780030000","2689860000","1895960000","1841490000","2130510000","1610320000","1292420000","1368280000","1007820000","1261530000","1500210000","1015310000","590850000","501070000","941950000","701220000","519710000","1456770000","2360810000","1925800000","1683730000","1036350000","779630000","734080000","873020000","784620000","602260000","464880000","1956270000","3115340000","3087760000","5223910000","3982100000","3954640000","4123740000","3666000000","4094120000","6606440000","6512470000","6676980000","8745910000","5546380000","5396110000","5356110000","6541650000","5733880000","6756740000","7624910000","6848120000","9211510000","9007640000","7887450000","9062340000","8534070000","9658340000","9458990000","",
"Europe & Central Asia","ECS","Net ODA received (% of GNI)","DT.ODA.ODAT.GN.ZS","","","","","","","","","","","0.0164670011327508","0.0198222032425828","0.0221852884197025","0.0132297527599449","0.0082663289276635","0.00643281862510024","0.0108778864847553","0.00866448622912171","0.00673491863398536","0.0156367360141074","0.023462715153007","0.020225108199014","0.0186584553423328","0.0115718841190537","0.00878312024053982","0.00769190005101983","0.00866107992011913","0.00808301579437459","0.00599133050841816","0.00420922275120128","0.0165039322508501","0.025663272251586","0.0252556498458576","0.0425496705192869","0.0322485231408446","0.0312825445085656","0.0309173905226371","0.0271332565671264","0.029057278547822","0.0463227537466841","0.0460044406211142","0.0452184761515407","0.0580796089701346","0.0344768356696457","0.0310288640464152","0.0297911279642608","0.0345993933746019","0.0283211918124643","0.0323134839395567","0.0405029480216708","0.0355790095581827","0.0463026325040301","0.0448756617142096","0.0386714088272879","0.0441006739372324","0.0421924184400392","0.0479021390364117","0.0453219706003505","",
"Europe & Central Asia","ECS","Net ODA received (% of gross capital formation)","DT.ODA.ODAT.GI.ZS","","","","","","","","","","","0.0570967993681135","0.0710107668245071","0.0809682818924519","0.0464963050072119","0.0288296890451151","0.0253943321965169","0.0412095021622576","0.033790036553246","0.027249214529725","0.0613152574597241","0.0910891638514221","0.0861434194976618","0.0803364929162667","0.0509558565358074","0.0384473527325369","0.0337507051126713","0.0378198278598097","0.0349104096768909","0.0245997184328393","0.0165065256537639","0.0658011621504395","0.104995167758857","0.10814916279802","0.197422003895069","0.148484809255552","0.141533487488391","0.143236038561862","0.126300789134304","0.132376606651637","0.211012145707123","0.20422305677287","0.20578457206344","0.273335203976615","0.162383841729054","0.144982941436842","0.136976259693954","0.151880338381308","0.119017609799445","0.135593456037865","0.199732032087558","0.1686706738229","0.210391941988284","0.213188638867508","0.186860587811898","0.21074117625116","0.201976025754548","0.226820976109886","0.210427444325218","",
"Europe & Central Asia","ECS","Net official development assistance received (current US$)","DT.ODA.ODAT.CD","231470000","374550000","411990000","391630000","281510000","278230000","321910000","234320000","187020000","201000000","169880000","230850000","309610000","234850000","165710000","150880000","265140000","238390000","227190000","642620000","1089760000","833500000","739310000","445150000","324890000","294100000","452200000","521620000","430670000","305800000","1462930000","2342660000","2474300000","3830350000","3039510000","3372070000","3402580000","2836070000","3118430000","4918890000","4607970000","4566250000","6405210000","4643910000","4886960000","5003750000","6283050000","5985500000","7448310000","8256250000","7446540000","10716670000","9997340000","8997940000","10380230000","8538280000","9658340000","9690330000","",
"Europe & Central Asia","ECS","Net official aid received (constant 2015 US$)","DT.ODA.OATL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","382300000","740650000","1018420000","719180000","609130000","717240000","680120000","501980000","739810000","927240000","1188850000","953640000","890260000","591610000","643310000","","","","","","","","","","","","","","",
"Europe & Central Asia","ECS","Net official aid received (current US$)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","289000000","555330000","840140000","543270000","463640000","608160000","510990000","371330000","543380000","666190000","815470000","666030000","642440000","478830000","568510000","","","","","","","","","","","","","","",
"Europe & Central Asia","ECS","Net official development assistance and official aid received (constant 2015 US$)","DT.ODA.ALLD.KD","1770870000","2780070000","2780030000","2689860000","1895960000","1841490000","2130510000","1610320000","1292420000","1368280000","1007820000","1261530000","1500210000","1015310000","590850000","501070000","941950000","701220000","519710000","1456770000","2360810000","1925800000","1683730000","1036350000","779630000","734080000","873020000","784620000","602260000","464880000","2338570000","3855990000","4106180000","5943090000","4591230000","4671880000","4803860000","4167980000","4833930000","7533680000","7701320000","7630620000","9636170000","6137990000","6039420000","5356110000","6541650000","5733880000","6756740000","7624910000","6848120000","9211510000","9007640000","7887450000","9062340000","8534070000","9658340000","9458990000","",
"Europe & Central Asia","ECS","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","231470000","374550000","411990000","391630000","281510000","278230000","321910000","234320000","187020000","201000000","169880000","230850000","309610000","234850000","165710000","150880000","265140000","238390000","227190000","642620000","1089760000","833500000","739310000","445150000","324890000","294100000","452200000","521620000","430670000","305800000","1751930000","2897990000","3314440000","4373620000","3503150000","3980230000","3913570000","3207400000","3661810000","5585080000","5423440000","5232280000","7047650000","5122740000","5455470000","5003750000","6283050000","5985500000","7448310000","8256250000","7446540000","10716670000","9997340000","8997940000","10380230000","8538280000","9658340000","9690330000","",
"Europe & Central Asia","ECS","PPG, private creditors (NTR, current US$)","DT.NTR.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia","ECS","PPG, other private creditors (NTR, current US$)","DT.NTR.PROP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia","ECS","PNG, commercial banks and other creditors (NTR, current US$)","DT.NTR.PNGC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia","ECS","PNG, bonds (NTR, current US$)","DT.NTR.PNGB.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia","ECS","PPG, commercial banks (NTR, current US$)","DT.NTR.PCBK.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia","ECS","PPG, bonds (NTR, current US$)","DT.NTR.PBND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia","ECS","PPG, official creditors (NTR, current US$)","DT.NTR.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia","ECS","PPG, multilateral concessional (NTR, current US$)","DT.NTR.MLTC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia","ECS","PPG, multilateral (NTR, current US$)","DT.NTR.MLAT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia","ECS","PPG, IDA (NTR, current US$)","DT.NTR.MIDA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia","ECS","PPG, IBRD (NTR, current US$)","DT.NTR.MIBR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia","ECS","Net transfers on external debt, public and publicly guaranteed (PPG) (NTR, current US$)","DT.NTR.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia","ECS","Net transfers on external debt, private nonguaranteed (PNG) (NTR, current US$)","DT.NTR.DPNG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia","ECS","Net transfers on external debt, long-term (NTR, current US$)","DT.NTR.DLXF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia","ECS","Net transfers on external debt, total (NTR, current US$)","DT.NTR.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia","ECS","PPG, bilateral concessional (NTR, current US$)","DT.NTR.BLTC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia","ECS","PPG, bilateral (NTR, current US$)","DT.NTR.BLAT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia","ECS","Net official flows from UN agencies, WHO (current US$)","DT.NFL.WHOL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","8010000","730000","2090000","5320000","8290000","13080000","10030000","",
"Europe & Central Asia","ECS","Net bilateral aid flows from DAC donors, Belgium (current US$)","DC.DAC.BELL.CD","0","0","-640000","300000","1300000","3200000","1440000","2240000","1260000","1840000","1520000","1080000","1070000","1550000","2560000","3070000","2730000","-530000","7320000","6140000","9280000","7240000","60000","10180000","3680000","3680000","6180000","-650000","7810000","3650000","2570000","6590000","-490000","-2540000","4600000","2930000","1210000","2980000","1140000","11670000","10370000","8220000","49190000","1350000","12050000","14100000","38810000","-2060000","2910000","-3230000","-2930000","-2410000","-1930000","-3080000","-2420000","5910000","70800000","10080000","",
"Europe & Central Asia","ECS","Net bilateral aid flows from DAC donors, Austria (current US$)","DC.DAC.AUTL.CD","700000","0","4830000","170000","2880000","170000","11880000","4010000","1580000","1080000","170000","-90000","560000","-230000","30000","130000","1560000","3970000","5410000","10890000","29230000","31750000","6350000","7620000","4850000","6540000","8150000","10220000","23010000","40540000","17330000","43470000","157960000","135990000","154170000","162260000","138440000","81730000","84990000","117700000","78990000","65360000","131320000","79490000","97000000","122080000","137880000","185530000","158120000","136350000","136120000","124550000","130080000","153010000","149210000","111760000","125220000","146340000","",
"Europe & Central Asia","ECS","Net bilateral aid flows from DAC donors, Australia (current US$)","DC.DAC.AUSL.CD","","","","","","0","0","0","0","10000","10000","0","10000","10000","80000","130000","120000","70000","20000","130000","40000","10000","20000","160000","70000","30000","40000","0","10000","90000","30000","220000","260000","1130000","1410000","3150000","3800000","1340000","0","52740000","7080000","1950000","1810000","1220000","2560000","310000","160000","1050000","320000","100000","1110000","440000","4780000","2170000","110000","660000","920000","1260000","",
"Europe & Central Asia","ECS","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","36.3490092812886","28.2852945864161","28.0356166598863","49.274837018624","51.2625004438033","39.1201365186242","17.9827451687154","46.9736973933304","46.6009781357232","47.4690386679994","40.6320186443699","103.672947884079","68.5514658500206","59.453425167765","71.588232805099","45.120961147787","47.5094089001655","50.2690726284717","58.9215344824783","53.6936196031161","43.0277573643408","62.2517975383085","74.5005816869784","66.8956579617728","102.899299974019","108.123940692011","88.6229148610382","72.5826712169262","72.19284964857","72.0996941620997","81.0123884796687","116.2207143397","192.022288441312","88.9602440009829","82.8280879878083","96.5449348934142","67.2439764661832","59.4737644485054","78.9182785516743","","","","",
"Europe & Central Asia","ECS","Stocks traded, total value (% of GDP)","CM.MKT.TRAD.GD.ZS","","","","","","","","","","","","","","","","3.44045825079547","2.67568843343247","2.37488151323441","2.49774637889263","2.0130118922727","4.12964022219576","4.50898770352347","2.20558651679635","7.38597422900045","7.94879348872183","14.2418163832241","13.1075831978245","28.6609651720341","20.5672289610244","23.1917103724375","21.4478963845057","14.3009433096088","12.9589492539356","19.3119201080875","23.2062334504355","21.2030968956518","20.3272665711749","38.8178523324775","55.8011091664061","65.7982289809601","101.833073351027","82.1944823624236","51.4798005893533","48.5109686566675","49.7929576614006","50.0257504603264","71.3675678800249","103.088483052895","79.379187921615","57.1602060525703","56.6763657482","49.5697311081567","41.1527951376165","36.9382812860939","46.0182683456392","","","","",
"Europe & Central Asia","ECS","Stocks traded, total value (current US$)","CM.MKT.TRAD.CD","","","","","","","","","","","","","","","","92212070000","91831930000","81871110000","106237390000","131852860000","155872060000","150525250000","69768350000","235082940000","243004600000","449780980000","567381470000","1534298290000","1227805360000","1409793310000","1620132090000","1154921610000","1136798550000","1585073140000","2010480890000","2160408160000","2117039060000","3837093560000","5739649510000","6751256260000","9756794020000","8153361940000","5629188880000","6470652340000","7736133910000","7797405970000","12020823580000","20253898490000","17065466940000","10838541740000","11038867100000","10684149090000","8540182850000","7980258070000","9996410240000","","","","",
"Europe & Central Asia","ECS","Listed domestic companies, total","CM.MKT.LDOM.NO","","","","","","","","","","","","","","","","6245","6004","5787","6143","5938","6057","5770","5568","5441","5514","5455","5685","5891","5626","5622","5697","6760","6446","6577","5829","7383","7519","7760","8809","9391","10117","11364","11103","11004","7913","7748","11525","12059","11986","10989","11111","11148","10280","9933","9857","7993","7660","7066","",
"Europe & Central Asia","ECS","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","15.713165640401","13.3676244530294","15.0648312487832","15.5318668965232","8.97308414341071","8.79933564941662","14.0119577652169","14.5678066631693","18.3505093603224","21.6615931931059","32.4045773523026","35.3498372451125","33.8665289744272","35.2088409559876","44.8191821776676","34.5636562965193","38.2735883245626","32.4921672512411","43.1185190714468","43.5271796685439","43.5387734117672","52.8664912307921","68.8408862302419","80.6218800697302","97.6924916332038","98.6862103478503","78.377817788422","60.5869641288818","68.3238655728547","69.9635450648221","72.0986548508217","89.316789645192","89.0847863936716","41.5300023531668","56.3176424009618","56.7469803247752","42.4603495591629","51.6132379434555","58.9739187248954","52.5606879635452","","64.7519506532415","75.883324531161","",
"Europe & Central Asia","ECS","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","257873730000","234696200000","285972690000","387494590000","289214770000","283043910000","405495070000","411543030000","498961660000","551278090000","870627800000","1298309970000","1535084260000","1781968940000","2301330680000","2197318220000","2519283610000","2337837370000","2987534640000","3188866550000","3817573300000","4673033240000","5788041970000","7141419250000","9855580730000","9306352040000","7516237510000","6383241950000","8774108580000","10133348190000","10673725730000","14159933430000","16331201230000","8238647190000","9220710300000","9549591110000","7942687260000","8972828880000","10748154210000","9544455050000","","8817431405521.45","11065344108357.2","",
"Europe & Central Asia","ECS","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia","ECS","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","0.475625842472521","0.454515930641626","0.516299709531111","0.531002647696845","0.552585212158547","0.580326633802894","0.615368201895581","0.612946234069631","0.561245577518768","0.568359897731316","0.549427163537571","0.501816355725308","0.44364930625032","0.441470756489964","0.471559126729254","0.447964882108215","0.430271667232696","0.416411264280555","0.432657508423508","0.431430950214196","0.364341333080315","0.360068252700637","0.424816637951062","0.453138270095733","0.425877577915229","0.446330470694838","0.454160511823426","0.452706122736868","0.448300489413356","0.475739984475005","0.503517287705194","0.531256525101478","0.576658396329209","0.612971703049198","0.636800048728117","0.63572155037451","0.644812187536857","0.66897810757008","0.713670003499992","0.707988627308831","0.737101408064078","0.740263009461771","0.74665708941499","",
